dataset_code,location_name,location,date_time,z_water_m,z_ice_m,z_diff_m,density,tool,comments,filename,lat,lon
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L1,11/11/11 0:00,-3.44,3.61,0.17,0.95,Aqua-Vu underwater camera,Z-difference was even around hole. 25 Nov 11: Hole is in a low area of ice. Area around location of holes has smooth low areas (approx. 20%) and rougher high areas (approx. 80%); high areas are approx. 0.2-0.3m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.6276,162.91155
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (ice thickness hole) L1 ,11/11/11 0:00,-3.36,3.57,0.21,0.94,Not noted,Z-difference was even around hole. 25 Nov 11: Hole is in a low area of ice. Area around location of holes has smooth low areas (approx. 20%) and rougher high areas (approx. 80%); high areas are approx. 0.2-0.3m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.62742,162.91016
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L1,11/14/11 0:00,-3.48,3.82,0.34,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.33-0.35m. Hole is in a slightly higher area of ice compared to the low areas of ice in the area. Area around location of holes has rolling bumps on it; bumps are approx. 0.1-0.2 m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.71379,162.44704
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (ice thickness hole) L1 ,11/14/11 0:00,-3.53,3.87,0.34,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.33-0.34m. Hole is in a low area of ice. Area around location of holes has rolling bumps on it; bumps are approx. 0.1-0.2 m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.71366,162.44728
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L1,11/15/11 0:00,-3.54,3.83,0.29,0.92,Not noted,Z-difference varied from 0.28-0.29m. Hole is in a low area of ice. Area around location of holes has rolling bumps on it; bumps are approx. 0.1-0.2 m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.71374,162.44871
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L1,11/15/11 0:00,-3.34,3.69,0.35,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.35-0.36m. Hole is in a high area of ice (0.1-0.2m higher than surrounding low ice). Area around location of holes has rolling bumps on it; bumps are approx. 0.1-0.2 m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.72028,162.29828
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L1,11/15/11 0:00,-3.29,3.74,0.45,0.88,Not noted,Z-difference varied from 0.44-0.45m. Hole is in a high area of ice (0.1-0.2m higher than surrounding low ice). Area around location of holes has rolling bumps on it; bumps are approx. 0.1-0.2 m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.72025,162.29895
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (ice thickness hole) L1 ,11/22/11 0:00,-3.35,3.68,0.33,0.91,Not noted,Z-difference varied from 0.31-0.35m. Hole is in a low area of ice. Area around location of holes has rolling bumps on it; bumps are approx. 0.1-0.2 m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-77.72005,162.29827
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L2,12/6/11 0:00,-3.82,4.38,0.56,0.87,Aqua-Vu underwater camera,Z-difference varied from 0.55-0.56m. Holes are on high areas of ice. Most of the areas around the sampling polarhaven are high areas with some low depressions approx. 0.2m lower. North of the polarhaven the ice gets rougher but it is mostly smooth around the polarhaven.,LIMNO_ICE_THICKNESS_1112.csv,-77.61062,163.1475
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L2 ,12/6/11 0:00,-3.86,4.38,0.52,0.88,Aqua-Vu underwater camera,Z-difference was even around hole. Holes are on high areas of ice. Most of the areas around the sampling polarhaven are high areas with some low depressions approx. 0.2m lower. North of the polarhaven the ice gets rougher but it is mostly smooth around the polarhaven.,LIMNO_ICE_THICKNESS_1112.csv,-77.61055,163.1485
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L2,12/12/11 0:00,-3.4,3.86,0.46,0.88,Aqua-Vu underwater camera,Z-difference varied from 0.45-0.47m,LIMNO_ICE_THICKNESS_1112.csv,-77.62761,162.91023
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L2 ,12/12/11 0:00,-3.17,3.33,0.16,0.95,Aqua-Vu underwater camera,Z-difference varied from 0.14-0.18m,LIMNO_ICE_THICKNESS_1112.csv,-77.6276,162.91155
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (sample hole),12/13/11 0:00,-3.46,3.79,0.33,0.91,Rod and tape & Aqua-Vu underwater camera,Z-difference was even around hole. Hole was drilled in flat area of ice. Ice very rough; approx. 50% high areas and 50% flat areas; highest areas of ice are at most approx. 0.6m higher than low areas.,LIMNO_ICE_THICKNESS_1112.csv,-78.09667,163.85168
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L2,12/18/11 0:00,-3.38,3.77,0.39,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.38-0.39m.,LIMNO_ICE_THICKNESS_1112.csv,-77.71379,162.44704
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L2 ,12/18/11 0:00,-3.37,3.64,0.27,0.93,Aqua-Vu underwater camera,Z-difference varied from 0.26-0.28m.,LIMNO_ICE_THICKNESS_1112.csv,-77.71374,162.44871
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L2,12/19/11 0:00,-3.17,3.6,0.43,0.88,Aqua-Vu underwater camera,Z-difference varied from 0.42-0.43m.,LIMNO_ICE_THICKNESS_1112.csv,-77.72028,162.29828
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L2 ,12/19/11 0:00,-3.18,3.57,0.39,0.89,Aqua-Vu underwater camera,Z-difference varied from 0.39-0.40m.,LIMNO_ICE_THICKNESS_1112.csv,-77.72025,162.29895
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L3,1/3/12 0:00,-3.72,4.43,0.71,0.84,Aqua-Vu underwater camera,Z-difference varied from 0.70-0.72m. There was approx. 0.1 m of ablation around the polarhaven hole.,LIMNO_ICE_THICKNESS_1112.csv,-77.61062,163.1475
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L3,1/3/12 0:00,-3.87,4.37,0.5,0.89,Aqua-Vu underwater camera,Z-difference varied from 0.49-0.52m,LIMNO_ICE_THICKNESS_1112.csv,-77.61055,163.1485
LIMNO_ICE_THICKNESS,Lake Hoare,Inside Hole (sample hole) L3,1/4/12 0:00,-3.23,3.83,0.6,0.84,Aqua-Vu underwater camera,Z-difference was even around hole. Ablation around polarhaven on north and east side was approx. 0.3m; the south and west side of the polarhaven was even with the rest of the lake ice (no ablation).,LIMNO_ICE_THICKNESS_1112.csv,-77.62761,162.91023
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (incubation hole) L3,1/4/12 0:00,-2.89,2.96,0.07,0.98,Aqua-Vu underwater camera,Z-difference varied from 0.05-0.08m.,LIMNO_ICE_THICKNESS_1112.csv,-77.6276,162.91155
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L3,1/6/12 0:00,-3.18,3.68,0.5,0.86,Aqua-Vu underwater camera,Z-difference was even around hole.,LIMNO_ICE_THICKNESS_1112.csv,-77.71379,162.44704
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L3,1/6/12 0:00,-3.18,3.36,0.18,0.95,Aqua-Vu underwater camera,Z-difference varied from 0.16-0.20m.,LIMNO_ICE_THICKNESS_1112.csv,-77.71374,162.44871
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L3,1/7/12 0:00,-3,3.57,0.57,0.84,Aqua-Vu underwater camera,Z-difference varied from 0.56-0.58m. There was approx. 0.1 m of ablation on the east side of the polarhaven; there was no ablation on the south and west side of the polarhaven; there was approx. 0.3 m of ablation on the north side of the polarhaven.,LIMNO_ICE_THICKNESS_1112.csv,-77.72028,162.29828
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L3,1/7/12 0:00,-3,3.31,0.31,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.29-0.31m.,LIMNO_ICE_THICKNESS_1112.csv,-77.72025,162.29895
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L1,11/3/12 0:00,-3.87,4.26,0.39,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.37-0.41m. Ice on lake smoother than in recent years.,LIMNO_ICE_THICKNESS_1213.csv,-77.61037,163.14568
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L1,11/5/12 0:00,-3.97,4.35,0.38,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.37-0.39m. Ice on lake smoother than in recent years.,LIMNO_ICE_THICKNESS_1213.csv,-77.6105,163.14705
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (ice thickness hole) L1 ,11/5/12 0:00,-3.94,4.26,0.32,0.92,Aqua-Vu underwater camera,Z-difference varied from 0.31-0.32m. Ice on lake smoother than in recent years.,LIMNO_ICE_THICKNESS_1213.csv,-77.61028,163.14637
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (sample hole) L1,11/6/12 0:00,,,,,Aqua-Vu underwater camera,Ice thickness not measured. Hole is in a low area of ice. High ice in location of holes is approximately 0.2-0.25m higher than low areas of ice. Ice smoother than in recent years.,LIMNO_ICE_THICKNESS_1213.csv,-77.62763,162.9105
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (instrument hole) L1,11/6/12 0:00,-3.67,3.99,0.32,0.92,Aqua-Vu underwater camera,Z-difference varied from 0.31-0.32m. Hole is in a low area of ice. High ice in location of holes is approximately 0.2-0.25m higher than low areas of ice. Ice smoother than in recent years.,LIMNO_ICE_THICKNESS_1213.csv,-77.6276,162.91013
LIMNO_ICE_THICKNESS,Lake Miers,Inside Hole (sample hole) L1,11/11/12 0:00,-3.59,3.79,0.2,0.95,Aqua-Vu underwater camera,Z-difference varied from 0.18-0.21m. Hole is in a low area of ice. High ice in location of holes ranged from approximately 0.6m - 1.2m higher than low areas of ice. Ice is very rough with lots of sediment.,LIMNO_ICE_THICKNESS_1213.csv,-78.09744,163.84497
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (incubation hole) L1,11/12/12 0:00,-3.57,3.79,0.22,0.94,Aqua-Vu underwater camera,Z-difference varied from 0.22-0.23m. Hole is in a low area of ice. High ice in location of holes ranged from approximately 0.6m - 1.2m higher than low areas of ice. Ice is very rough with lots of sediment.,LIMNO_ICE_THICKNESS_1213.csv,-78.09754,163.84572
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L1,11/15/12 0:00,-3.61,3.99,0.38,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.37-0.39m. High ice in location of holes is approximately 0.1m higher than low areas of ice. ,LIMNO_ICE_THICKNESS_1213.csv,-77.71404,162.44812
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (ice thickness hole) L1 ,11/15/12 0:00,-3.6,3.81,0.21,0.94,Aqua-Vu underwater camera,Z-difference varied from 0.20-0.21m. Hole is in a low area of ice. High ice in location of holes ranged from approximately 0.6m - 1.2m higher than low areas of ice. Ice is very rough with lots of sediment.,LIMNO_ICE_THICKNESS_1213.csv,-78.09766,163.84496
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L1,11/16/12 0:00,-3.56,3.94,0.38,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.37-0.38m. High ice in location of holes is approximately 0.1m higher than low areas of ice. ,LIMNO_ICE_THICKNESS_1213.csv,-77.71393,162.44936
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L1,11/16/12 0:00,-3.34,3.62,0.28,0.92,Aqua-Vu underwater camera,Z-difference varied from 0.28-0.29m. High ice in location of holes is approximately 0.15-0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.72038,162.29827
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L1,11/16/12 0:00,,,,,Aqua-Vu underwater camera,Ice thickness data missing. High ice in location of holes is approximately 0.15-0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.72043,162.29865
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (ice thickness hole) L1 ,11/18/12 0:00,-3.51,3.87,0.36,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.36-0.37m. High ice in location of holes is approximately 0.1m higher than low areas of ice. ,LIMNO_ICE_THICKNESS_1213.csv,-77.71426,162.44809
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (ice thickness hole) L1 ,11/18/12 0:00,-3.32,3.65,0.33,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.33-0.34m. High ice in location of holes is approximately 0.15-0.2m higher than low areas of ice. GPS Unknown.,LIMNO_ICE_THICKNESS_1213.csv,,
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L2,12/4/12 0:00,-3.86,4.28,0.42,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.40-0.44m. Hole is in low spot but not the lowest spot in the area. No ablation seen around polarhaven. High ice in location of holes is on average approximately 0.4m higher than low areas of ice; the highest is 0.7m.,LIMNO_ICE_THICKNESS_1213.csv,-77.61037,163.14568
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L2 ,12/4/12 0:00,-3.89,4.26,0.37,0.91,Aqua-Vu underwater camera,Z-difference even around hole. Hole is in low spot. High ice in location of holes is on average approximately 0.4m higher than low areas of ice; the highest is 0.7m.,LIMNO_ICE_THICKNESS_1213.csv,-77.6105,163.14705
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (sample hole) L2,12/7/12 0:00,-3.45,3.79,0.34,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.33-0.35m.  Ice in location of holes is very bumpy. Highest ice in location of holes is approximately 0.3m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.62763,162.9105
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (instrument hole) L2 ,12/7/12 0:00,-3.42,3.77,0.35,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.34-0.36m.  Hole is in a low area of ice. Ice in location of holes is very bumpy. Highest ice in location of holes is approximately 0.3m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.6276,162.91013
LIMNO_ICE_THICKNESS,Lake Miers,Inside Hole (sample hole) L2,12/10/12 0:00,-3.4,3.77,0.37,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.37-0.38m. No ablation seen around polarhaven. Highest ice in location of holes is approximately 1.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-78.09744,163.84497
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (incubation hole) L2 ,12/10/12 0:00,-3.11,3.47,0.36,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.35-0.37m. Highest ice in location of holes is approximately 1.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-78.09754,163.84572
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L2 ,12/14/12 0:00,-3.43,3.82,0.39,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.37-0.41m. High ice in location of holes is approximately 0.2-0.3m higher than low areas of ice. Ice around location of holes is very smooth with no bumps.,LIMNO_ICE_THICKNESS_1213.csv,-77.71393,162.44936
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L2,12/16/12 0:00,-3.35,3.83,0.48,0.87,Aqua-Vu underwater camera,Z-difference varied from 0.46-0.49m. High ice in location of holes is approximately 0.2-0.3m higher than low areas of ice. Ice around location of holes is very smooth with no bumps.,LIMNO_ICE_THICKNESS_1213.csv,-77.71404,162.44812
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L2,12/18/12 0:00,-3.1,3.57,0.47,0.87,Aqua-Vu underwater camera,Z-difference varied from 0.44-0.49m.,LIMNO_ICE_THICKNESS_1213.csv,-77.72038,162.29827
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L2 ,12/18/12 0:00,-3.05,3.4,0.35,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.33-0.36m.,LIMNO_ICE_THICKNESS_1213.csv,-77.72043,162.29865
LIMNO_ICE_THICKNESS,Lake Miers,Inside Hole (sample hole) L3,1/2/13 0:00,-3.17,3.72,0.55,0.85,Aqua-Vu underwater camera,Z-difference varied from 0.54-0.57m. The polarhaven had already been taken down but there was no noticeable ablation where the polarhaven had been; however the ice around the polarhaven site was very variable so it was difficult to tell; possibly 5-10 cm ablation. The holes are in a middle layer of ice with deep sandy ice layers approximately 0.5m deeper and high areas of ice up to 1m taller.,LIMNO_ICE_THICKNESS_1213.csv,-78.09744,163.84497
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (incubation hole) L3,1/2/13 0:00,-2.79,3.31,0.52,0.84,Aqua-Vu underwater camera,Z-difference varied from 0.51-0.53m. The holes are in a middle layer of ice with deep sandy ice layers approximately 0.5m deeper and high areas of ice up to 1m taller.,LIMNO_ICE_THICKNESS_1213.csv,-78.09754,163.84572
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L3,1/3/13 0:00,-3.49,4.12,0.63,0.85,Aqua-Vu underwater camera,Z-difference even around hole. Approximately 0.15m ablation seen around polarhaven. High ice in location of holes wis approximately 0.4m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.61037,163.14568
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L3,1/3/13 0:00,-3.53,3.9,0.37,0.91,Aqua-Vu underwater camera,Z-difference varied from 0.36-0.38m. High ice in location of holes is approximately 0.4m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.6105,163.14705
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L3,1/4/13 0:00,-3.23,3.82,0.59,0.85,Aqua-Vu underwater camera,Z-difference varied from 0.58-0.6m. Approximately 0.15m ablation seen on north side of polarhaven; not much ablation seen on south side. High ice in location of holes is approximately 0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.71404,162.44812
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L3,1/4/13 0:00,-3.24,3.59,0.35,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.34-0.36m. High ice in location of holes is approximately 0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.71393,162.44936
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L3,1/5/13 0:00,-2.91,3.55,0.64,0.82,Aqua-Vu underwater camera,Z-difference varied from 0.61-0.66m. Majority of ice on lake in location of holes is at a higher level with lower depressions (approximately 0.4m lower) interspersed.,LIMNO_ICE_THICKNESS_1213.csv,-77.72038,162.29827
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L3,1/5/13 0:00,-2.86,3.25,0.39,0.88,Aqua-Vu underwater camera,Z-difference varied from 0.36-0.45m. Majority of ice on lake in location of holes is at a higher level with lower depressions (approximately 0.4m lower) interspersed.,LIMNO_ICE_THICKNESS_1213.csv,-77.72043,162.29865
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (sample hole) L3,1/6/13 0:00,-2.86,3.32,0.46,0.86,Aqua-Vu underwater camera,Z-difference varied from 0.14-0.55m. The ice around the hole was vary variable and had been affected because a tarp had been covering the hole for another group's experiment. Up to 0.48m ablation was seen because of the tarp. The ice right around the hole is mid-height compared to the high and low areas of ice around it. High ice in the location of the hole is approximately 0.6m higher than the low ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.62763,162.9105
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (instrument hole) L3,1/6/13 0:00,-2.83,2.97,0.14,0.95,Aqua-Vu underwater camera,The hole is in a low area of ice with sediment on the ice. The water in the hole is almost even with the edge of the hole. Z-difference varied from 0.13-0.15m. High ice in area ranged from 0.6-0.8m higher than the low areas of ice.,LIMNO_ICE_THICKNESS_1213.csv,-77.6276,162.91013
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L1,11/13/13 0:00,-4.12,4.58,0.46,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.46-0.47m. Polarhaven is in low area of ice compared to surrounding ice. Ice on lake is smoother than in recent years. Ice in location of holes has wide rolling flat spots and mounds - highest mounds are approximately 30 cm higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.61047,163.14597
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (ice thickness hole) L1 ,11/13/13 0:00,-4.35,4.82,0.47,0.9,Aqua-Vu underwater camera,Z-difference varied from 0.47-0.48m. Hole was in low area of ice compared to surrounding ice. Ice on lake is smoother than in recent years. Ice in location of holes has wide rolling flat spots and mounds - highest mounds are approximately 30 cm higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.61071,163.14653
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (sample hole) L1,11/13/13 0:00,-3.62,3.94,0.32,0.92,Aqua-Vu underwater camera,Ice thickness measured by group B-511. Highest ice in location of holes is approximately 1m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.62742,162.90866
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (instrument hole) L1,11/13/13 0:00,-3.45,3.65,0.2,0.95,Aqua-Vu underwater camera,Ice thickness measured by group B-511. Highest ice in location of holes is approximately 1m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.62759,162.9101
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L1,11/14/13 0:00,-4.3,4.88,0.58,0.88,Aqua-Vu underwater camera,Z-difference varied from 0.57-0.59m. Hole is in a medium-low area of ice compared to surrounding ice. Ice on lake is smoother than in recent years. Ice in location of holes has wide rolling flat spots and mounds - highest mounds are approximately 30 cm higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.6106,163.14714
LIMNO_ICE_THICKNESS,East Lake Bonney,Inside Hole (sample hole) L1,11/18/13 0:00,-3.81,4.26,0.45,0.89,Aqua-Vu underwater camera,Z-difference varied from 0.44-0.45m. Ice in location of holes is smooth with no distinct high or low areas; there are some rolling high and low areas approximately 0.1-0.2 m high but most of the ice is uniform in height; most ice is rough white ice with some (very few) low areas interspersed.,LIMNO_ICE_THICKNESS_1314.csv,-77.7137,162.44783
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (incubation hole) L1,11/18/13 0:00,-3.78,4.26,0.48,0.89,Aqua-Vu underwater camera,Z-difference varied from 0.48-0.49m. Hole is in a low area of ice. Ice in location of holes is smooth with no distinct high or low areas; there are some rolling high and low areas approximately 0.1-0.2 m high but most of the ice is uniform in height; most ice is rough white ice with some (very few) low areas interspersed.,LIMNO_ICE_THICKNESS_1314.csv,-77.71387,162.44853
LIMNO_ICE_THICKNESS,East Lake Bonney,Outside Hole (ice thickness hole) L1 ,11/18/13 0:00,-3.75,4.21,0.46,0.89,Aqua-Vu underwater camera,Ice thickness was measured in a hole drilled and melted to deploy instruments for B-511. Z-difference varied from 0.46-0.47m. Ice in location of holes is smooth with no distinct high or low areas; there are some rolling high and low areas approximately 0.1-0.2 m high but most of the ice is uniform in height; most ice is rough white ice with some (very few) low areas interspersed.,LIMNO_ICE_THICKNESS_1314.csv,-77.71359,162.44862
LIMNO_ICE_THICKNESS,West Lake Bonney,Inside Hole (sample hole) L1,11/18/13 0:00,-3.45,3.74,0.29,0.92,Aqua-Vu underwater camera,Z-difference varied from 0.28-0.31m. Hole is in a medium-high area of ice compared to surrounding ice. Ice in location of holes is approximataly 50% high and 50% low areas - high areas are approximately 0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.72013,162.29787
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (incubation hole) L1,11/18/13 0:00,-3.38,3.65,0.27,0.93,Aqua-Vu underwater camera,Z-difference varied from 0.27-0.28m. Hole is in a low area of ice. Ice in location of holes is approximataly 50% high and 50% low areas - high areas are approximately 0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.72065,162.29715
LIMNO_ICE_THICKNESS,West Lake Bonney,Outside Hole (ice thickness hole) L1 ,11/19/13 0:00,-3.41,3.73,0.32,0.91,Aqua-Vu underwater camera,Ice thickness was measured in a hole drilled and melted to deploy instruments for B-511. Z-difference varied from 0.32-0.33m. Hole is in a low area of ice. Ice in location of holes is approximataly 50% high and 50% low areas - high areas are approximately 0.2m higher than low areas of ice.,LIMNO_ICE_THICKNESS_1314.csv,-77.72017,162.29901
LIMNO_ICE_THICKNESS,Lake Miers,Inside Hole (sample hole) L1,11/26/13 0:00,-3.75,3.99,0.24,0.94,Aqua-Vu underwater camera,Z-difference varied from 0.21-0.29m. No notes were taken on height of the high ice but the ice in the location of the holes had high and low areas and a lot of sediment on the ice. ,LIMNO_ICE_THICKNESS_1314.csv,-78.09694,163.85019
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (incubation hole) L1,11/26/13 0:00,-3.76,3.96,0.2,0.95,Aqua-Vu underwater camera,Z-difference varied from 0.19-0.21m. Hole is in a low area of ice. No notes were taken on height of the high ice but the ice in the location of the holes had high and low areas and a lot of sediment on the ice. ,LIMNO_ICE_THICKNESS_1314.csv,-78.0972,163.85043
LIMNO_ICE_THICKNESS,Lake Miers,Outside Hole (ice thickness hole) L1 ,11/26/13 0:00,-3.71,3.98,0.27,0.93,Aqua-Vu underwater camera,Z-difference varied from 0.27-0.28m. Hole is in a low area of ice. No notes were taken on height of the high ice but the ice in the location of the holes had high and low areas and a lot of sediment on the ice. ,LIMNO_ICE_THICKNESS_1314.csv,-78.09717,163.85153
LIMNO_ICE_THICKNESS,Lake Fryxell,Inside Hole (sample hole) L2,12/9/13 0:00,-4.06,4.55,0.49,0.89,Aqua-Vu underwater camera,Z-difference varied from 0.48-0.50m.,LIMNO_ICE_THICKNESS_1314.csv,-77.61047,163.14597
LIMNO_ICE_THICKNESS,Lake Fryxell,Outside Hole (incubation hole) L2 ,12/9/13 0:00,-4.17,4.68,0.51,0.89,Aqua-Vu underwater camera,Z-difference varied from 0.50-0.52m.,LIMNO_ICE_THICKNESS_1314.csv,-77.6106,163.14714
LIMNO_ICE_THICKNESS,Lake Hoare,Outside Hole (sample hole) L2,12/10/13 0:00,-3.3,3.73,0.43,0.88,Aqua-Vu underwater camera,Ice surrounding hole very variable - lot of sediment and low and high areas of ice. Approx 1/3 of hole was surrounded by high ice 0.53m higher than water in hole; approx 1/3 was ice approx 0.23m higher than water in hole; rest was low ice even with water in hole. Surrounding ice was approx 0.43m higher than water in hole - this value was used for Z-diff.   Highest ice in location of hole is approx 1.3m higher than low areas of ice. Hole had no distinct edge at the bottom of the ice when viewed with underwater camera; this made it difficult to get an accurate Z-water and Z-ice measurement.,LIMNO_ICE_THICKNESS_1314.csv,-77.62742,162.90866
